id,key,value,type
359935474,building,yes,regular
359935504,building,yes,regular
359935535,building,yes,regular
359935565,building,yes,regular
359935595,building,yes,regular
359935625,building,yes,regular
359935693,building,yes,regular
359935723,building,yes,regular
359935753,building,yes,regular
359935783,building,yes,regular
359935813,building,yes,regular
359935844,building,yes,regular
359935874,building,yes,regular
359935904,building,yes,regular
359935934,building,yes,regular
359935964,building,yes,regular
359935994,building,yes,regular
359936024,building,yes,regular
359936059,building,yes,regular
359936090,building,yes,regular
359936120,building,yes,regular
359936150,building,yes,regular
359936180,building,yes,regular
359936210,building,yes,regular
359936240,building,yes,regular
359936270,building,yes,regular
359936300,building,yes,regular
359936330,building,yes,regular
359936360,building,yes,regular
359936390,building,yes,regular
359936420,building,yes,regular
359936450,building,yes,regular
359936480,building,yes,regular
359936515,building,yes,regular
359936551,building,yes,regular
359936583,building,yes,regular
359936613,building,yes,regular
359936644,building,yes,regular
359936674,building,yes,regular
359936704,building,yes,regular
359936734,building,yes,regular
359936764,building,yes,regular
359936794,building,yes,regular
359936824,building,yes,regular
359936855,building,yes,regular
359936885,building,yes,regular
359936915,building,yes,regular
359936945,building,yes,regular
359936977,building,yes,regular
359937012,building,yes,regular
359937046,building,yes,regular
359937079,building,yes,regular
359937114,building,yes,regular
359937148,building,yes,regular
359937182,building,yes,regular
359937215,building,yes,regular
359937249,building,yes,regular
359937285,building,yes,regular
359937321,building,yes,regular
359937359,building,yes,regular
359937398,building,yes,regular
359937438,building,yes,regular
359937476,building,yes,regular
359937514,building,yes,regular
359937550,building,yes,regular
359937581,building,yes,regular
359937611,building,yes,regular
359937641,building,yes,regular
359937671,building,yes,regular
359937701,building,yes,regular
359937731,building,yes,regular
359937761,building,yes,regular
359937791,building,yes,regular
359937821,building,yes,regular
359937858,building,yes,regular
359937906,building,yes,regular
359937965,building,yes,regular
359938108,building,yes,regular
359938138,building,yes,regular
359938168,building,yes,regular
359938258,building,yes,regular
359938288,building,yes,regular
359938319,building,yes,regular
359938349,building,yes,regular
359938379,building,yes,regular
359938409,building,yes,regular
359938439,building,yes,regular
359938469,building,yes,regular
359938499,building,yes,regular
359938529,building,yes,regular
359938559,building,yes,regular
359938589,building,yes,regular
359938619,building,yes,regular
359938649,building,yes,regular
359938679,building,yes,regular
359938709,building,yes,regular
359938739,building,yes,regular
359938769,building,yes,regular
359938799,building,yes,regular
359938829,building,yes,regular
359938860,building,yes,regular
359938890,building,yes,regular
359938980,building,yes,regular
359939010,building,yes,regular
359939044,building,yes,regular
359939079,building,yes,regular
359939112,building,yes,regular
359939142,building,yes,regular
359939172,building,yes,regular
359939202,building,yes,regular
359939232,building,yes,regular
359939262,building,yes,regular
359939292,building,yes,regular
359939322,building,yes,regular
359939352,building,yes,regular
359939382,building,yes,regular
359939412,building,yes,regular
359939443,building,yes,regular
359939474,building,yes,regular
359939506,building,yes,regular
359939537,building,yes,regular
359939571,building,yes,regular
359939609,building,yes,regular
359939647,building,yes,regular
359939679,building,yes,regular
359939712,building,yes,regular
359939747,building,yes,regular
359939777,building,yes,regular
359939807,building,yes,regular
359939837,building,yes,regular
359939867,building,yes,regular
359939897,building,yes,regular
359939928,building,yes,regular
359939959,building,yes,regular
359939989,building,yes,regular
359940019,building,yes,regular
359940050,building,yes,regular
359940080,building,yes,regular
359940110,building,yes,regular
359940140,building,yes,regular
359940170,building,yes,regular
359940200,building,yes,regular
359940231,building,yes,regular
359940261,building,yes,regular
359940291,building,yes,regular
359940322,building,yes,regular
359940352,building,yes,regular
359940382,building,yes,regular
359940412,building,yes,regular
359940442,building,yes,regular
359940472,building,yes,regular
359940502,building,yes,regular
359940532,building,yes,regular
359940563,building,yes,regular
359940593,building,yes,regular
359940623,building,yes,regular
359940653,building,yes,regular
359940684,building,yes,regular
359940715,building,yes,regular
359940745,building,yes,regular
359940775,building,yes,regular
359940805,building,yes,regular
359940835,building,yes,regular
359940865,building,yes,regular
359940895,building,yes,regular
359940957,building,yes,regular
359941017,building,yes,regular
359941088,building,yes,regular
359941150,building,yes,regular
359941236,building,yes,regular
359941336,building,yes,regular
359941431,building,yes,regular
359941543,building,yes,regular
359941744,building,yes,regular
359941810,building,yes,regular
359941875,building,yes,regular
359941940,building,yes,regular
359942002,building,yes,regular
359942058,building,yes,regular
359942108,building,yes,regular
359942139,building,yes,regular
359942170,building,yes,regular
359942200,building,yes,regular
359942230,building,yes,regular
359942260,building,yes,regular
359942290,building,yes,regular
359942320,building,yes,regular
359942351,building,yes,regular
359942385,building,yes,regular
359942415,building,yes,regular
359942445,building,yes,regular
359942475,building,yes,regular
359942505,building,yes,regular
359942631,building,yes,regular
359942664,building,yes,regular
359942694,building,yes,regular
359942724,building,yes,regular
359942754,building,yes,regular
359942784,building,yes,regular
359942814,building,yes,regular
359942844,building,yes,regular
359942875,building,yes,regular
359942905,building,yes,regular
359942935,building,yes,regular
359942965,building,yes,regular
359943010,building,yes,regular
359943063,building,yes,regular
359945726,building,yes,regular
359945769,building,yes,regular
359945831,building,yes,regular
359945869,building,yes,regular
359946900,building,yes,regular
359947165,building,yes,regular
359947797,building,yes,regular
359947827,building,yes,regular
359948852,building,yes,regular
359948882,building,yes,regular
359948912,building,yes,regular
359948942,building,yes,regular
359948972,building,yes,regular
359949002,building,yes,regular
359949036,building,yes,regular
359949066,building,yes,regular
359949096,building,yes,regular
359949126,building,yes,regular
359949157,building,yes,regular
359949187,building,yes,regular
359949217,building,yes,regular
359949552,building,yes,regular
359950661,building,yes,regular
359950691,building,yes,regular
359950721,building,yes,regular
359950753,building,yes,regular
359950784,building,yes,regular
359950820,building,yes,regular
359952136,building,yes,regular
359952166,building,yes,regular
359952196,building,yes,regular
359952226,building,yes,regular
359953285,building,yes,regular
359953315,building,yes,regular
359953345,building,yes,regular
359953375,building,yes,regular
359953405,building,yes,regular
